"USER_NUM","USER_ID","USER_NICKNAME","USER_EMAIL","USER_PASSWORD","USER_PHONENUM","USER_REALNAME","USER_BIRTHDAY","USER_ADDRESS1","USER_ADDRESS2","USER_ADDRESS3"
954,"Kevin PC","Kevin PC","Kevin PC@test.com","954","010-1111-1111","Kevin PC",21/07/13,"12345","더미특별시 데이터구","101동 123호"
955,"Timothy Evavold","Timothy Evavold","Timothy Evavold@test.com","955","010-1111-1111","Timothy Evavold",21/07/13,"12345","더미특별시 데이터구","101동 123호"
956,"Noam Sarfati","Noam Sarfati","Noam Sarfati@test.com","956","010-1111-1111","Noam Sarfati",21/07/13,"12345","더미특별시 데이터구","101동 123호"
957,"Petras Jarasunas","Petras Jarasunas","Petras Jarasunas@test.com","957","010-1111-1111","Petras Jarasunas",21/07/13,"12345","더미특별시 데이터구","101동 123호"
958,"Thor","Thor","Thor@test.com","958","010-1111-1111","Thor",21/07/13,"12345","더미특별시 데이터구","101동 123호"
959,"Þorri Hringsson","Þorri Hringsson","Þorri Hringsson@test.com","959","010-1111-1111","Þorri Hringsson",21/07/13,"12345","더미특별시 데이터구","101동 123호"
960,"Stas Pruchansky","Stas Pruchansky","Stas Pruchansky@test.com","960","010-1111-1111","Stas Pruchansky",21/07/13,"12345","더미특별시 데이터구","101동 123호"
961,"Michael Campbell","Michael Campbell","Michael Campbell@test.com","961","010-1111-1111","Michael Campbell",21/07/13,"12345","더미특별시 데이터구","101동 123호"
962,"Jonny Bernardino","Jonny Bernardino","Jonny Bernardino@test.com","962","010-1111-1111","Jonny Bernardino",21/07/13,"12345","더미특별시 데이터구","101동 123호"
963,"wine novice!","wine novice!","wine novice!@test.com","963","010-1111-1111","wine novice!",21/07/13,"12345","더미특별시 데이터구","101동 123호"
964,"Augusto Povoa","Augusto Povoa","Augusto Povoa@test.com","964","010-1111-1111","Augusto Povoa",21/07/13,"12345","더미특별시 데이터구","101동 123호"
965,"Renato Parra","Renato Parra","Renato Parra@test.com","965","010-1111-1111","Renato Parra",21/07/13,"12345","더미특별시 데이터구","101동 123호"
966,"Alex Albu","Alex Albu","Alex Albu@test.com","966","010-1111-1111","Alex Albu",21/07/13,"12345","더미특별시 데이터구","101동 123호"
967,"Adel Miami","Adel Miami","Adel Miami@test.com","967","010-1111-1111","Adel Miami",21/07/13,"12345","더미특별시 데이터구","101동 123호"
968,"Rock Choi","Rock Choi","Rock Choi@test.com","968","010-1111-1111","Rock Choi",21/07/13,"12345","더미특별시 데이터구","101동 123호"
969,"Jaime E. Zapata","Jaime E. Zapata","Jaime E. Zapata@test.com","969","010-1111-1111","Jaime E. Zapata",21/07/13,"12345","더미특별시 데이터구","101동 123호"
970,"Don Fito","Don Fito","Don Fito@test.com","970","010-1111-1111","Don Fito",21/07/13,"12345","더미특별시 데이터구","101동 123호"
971,"Felix Felicis","Felix Felicis","Felix Felicis@test.com","971","010-1111-1111","Felix Felicis",21/07/13,"12345","더미특별시 데이터구","101동 123호"
972,"MyTake","MyTake","MyTake@test.com","972","010-1111-1111","MyTake",21/07/13,"12345","더미특별시 데이터구","101동 123호"
973,"V V","V V","V V@test.com","973","010-1111-1111","V V",21/07/13,"12345","더미특별시 데이터구","101동 123호"
974,"Ka Yu Lee","Ka Yu Lee","Ka Yu Lee@test.com","974","010-1111-1111","Ka Yu Lee",21/07/13,"12345","더미특별시 데이터구","101동 123호"
975,"Stuart Pollack","Stuart Pollack","Stuart Pollack@test.com","975","010-1111-1111","Stuart Pollack",21/07/13,"12345","더미특별시 데이터구","101동 123호"
976,"Rachel Shin","Rachel Shin","Rachel Shin@test.com","976","010-1111-1111","Rachel Shin",21/07/13,"12345","더미특별시 데이터구","101동 123호"
977,"Cuv?e_Corner","Cuv?e_Corner","Cuv?e_Corner@test.com","977","010-1111-1111","Cuv?e_Corner",21/07/13,"12345","더미특별시 데이터구","101동 123호"
978,"Gordon Aspin","Gordon Aspin","Gordon Aspin@test.com","978","010-1111-1111","Gordon Aspin",21/07/13,"12345","더미특별시 데이터구","101동 123호"
979,"Sander Joniau","Sander Joniau","Sander Joniau@test.com","979","010-1111-1111","Sander Joniau",21/07/13,"12345","더미특별시 데이터구","101동 123호"
980,"Oliver Peuschel","Oliver Peuschel","Oliver Peuschel@test.com","980","010-1111-1111","Oliver Peuschel",21/07/13,"12345","더미특별시 데이터구","101동 123호"
981,"Doc90","Doc90","Doc90@test.com","981","010-1111-1111","Doc90",21/07/13,"12345","더미특별시 데이터구","101동 123호"
982,"Fernando J.","Fernando J.","Fernando J.@test.com","982","010-1111-1111","Fernando J.",21/07/13,"12345","더미특별시 데이터구","101동 123호"
983,"Rolf-Magne Frøysland","Rolf-Magne Frøysland","Rolf-Magne Frøysland@test.com","983","010-1111-1111","Rolf-Magne Frøysland",21/07/13,"12345","더미특별시 데이터구","101동 123호"
984,"Niklas Fredriksson","Niklas Fredriksson","Niklas Fredriksson@test.com","984","010-1111-1111","Niklas Fredriksson",21/07/13,"12345","더미특별시 데이터구","101동 123호"
985,"Duncan Alexander","Duncan Alexander","Duncan Alexander@test.com","985","010-1111-1111","Duncan Alexander",21/07/13,"12345","더미특별시 데이터구","101동 123호"
986,"Andy Do","Andy Do","Andy Do@test.com","986","010-1111-1111","Andy Do",21/07/13,"12345","더미특별시 데이터구","101동 123호"
987,"Carlos Lopez Jall","Carlos Lopez Jall","Carlos Lopez Jall@test.com","987","010-1111-1111","Carlos Lopez Jall",21/07/13,"12345","더미특별시 데이터구","101동 123호"
988,"Looi","Looi","Looi@test.com","988","010-1111-1111","Looi",21/07/13,"12345","더미특별시 데이터구","101동 123호"
989,"Blain van Melle","Blain van Melle","Blain van Melle@test.com","989","010-1111-1111","Blain van Melle",21/07/13,"12345","더미특별시 데이터구","101동 123호"
990,"Chris G","Chris G","Chris G@test.com","990","010-1111-1111","Chris G",21/07/13,"12345","더미특별시 데이터구","101동 123호"
991,"Ming","Ming","Ming@test.com","991","010-1111-1111","Ming",21/07/13,"12345","더미특별시 데이터구","101동 123호"
992,"Daniel Hansen DH Wineclub","Daniel Hansen DH Wineclub","Daniel Hansen DH Wineclub@test.com","992","010-1111-1111","Daniel Hansen DH Wineclub",21/07/13,"12345","더미특별시 데이터구","101동 123호"
993,"Pete Ellery","Pete Ellery","Pete Ellery@test.com","993","010-1111-1111","Pete Ellery",21/07/13,"12345","더미특별시 데이터구","101동 123호"
994,"Ravi Reddy","Ravi Reddy","Ravi Reddy@test.com","994","010-1111-1111","Ravi Reddy",21/07/13,"12345","더미특별시 데이터구","101동 123호"
995,"Born Thirsty","Born Thirsty","Born Thirsty@test.com","995","010-1111-1111","Born Thirsty",21/07/13,"12345","더미특별시 데이터구","101동 123호"
996,"Ynnad Zeugnimod","Ynnad Zeugnimod","Ynnad Zeugnimod@test.com","996","010-1111-1111","Ynnad Zeugnimod",21/07/13,"12345","더미특별시 데이터구","101동 123호"
997,"Igal B","Igal B","Igal B@test.com","997","010-1111-1111","Igal B",21/07/13,"12345","더미특별시 데이터구","101동 123호"
998,"Jan Teeter","Jan Teeter","Jan Teeter@test.com","998","010-1111-1111","Jan Teeter",21/07/13,"12345","더미특별시 데이터구","101동 123호"
999,"Methyl Anthranilate","Methyl Anthranilate","Methyl Anthranilate@test.com","999","010-1111-1111","Methyl Anthranilate",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1000,"Roonyn","Roonyn","Roonyn@test.com","1000","010-1111-1111","Roonyn",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1001,"Alex Netemeyer","Alex Netemeyer","Alex Netemeyer@test.com","1001","010-1111-1111","Alex Netemeyer",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1002,"Sergey Vastchenok","Sergey Vastchenok","Sergey Vastchenok@test.com","1002","010-1111-1111","Sergey Vastchenok",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1003,"Chris Friedemann","Chris Friedemann","Chris Friedemann@test.com","1003","010-1111-1111","Chris Friedemann",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1004,"Jessica Steede","Jessica Steede","Jessica Steede@test.com","1004","010-1111-1111","Jessica Steede",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1005,"Vedran Veres","Vedran Veres","Vedran Veres@test.com","1005","010-1111-1111","Vedran Veres",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1006,"Neal Elinoff","Neal Elinoff","Neal Elinoff@test.com","1006","010-1111-1111","Neal Elinoff",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1007,"DCLaxfan","DCLaxfan","DCLaxfan@test.com","1007","010-1111-1111","DCLaxfan",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1008,"VA","VA","VA@test.com","1008","010-1111-1111","VA",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1009,"Ellie","Ellie","Ellie@test.com","1009","010-1111-1111","Ellie",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1010,"Becca Breeden","Becca Breeden","Becca Breeden@test.com","1010","010-1111-1111","Becca Breeden",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1011,"MashaCatModel","MashaCatModel","MashaCatModel@test.com","1011","010-1111-1111","MashaCatModel",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1012,"Nathan","Nathan","Nathan@test.com","1012","010-1111-1111","Nathan",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1013,"Paula Burton","Paula Burton","Paula Burton@test.com","1013","010-1111-1111","Paula Burton",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1014,"Artur Reznikov","Artur Reznikov","Artur Reznikov@test.com","1014","010-1111-1111","Artur Reznikov",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1015,"Dan Kirchner","Dan Kirchner","Dan Kirchner@test.com","1015","010-1111-1111","Dan Kirchner",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1016,"Ross Garrard","Ross Garrard","Ross Garrard@test.com","1016","010-1111-1111","Ross Garrard",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1017,"Almiro","Almiro","Almiro@test.com","1017","010-1111-1111","Almiro",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1018,"Ashley","Ashley","Ashley@test.com","1018","010-1111-1111","Ashley",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1019,"Leigh Omer","Leigh Omer","Leigh Omer@test.com","1019","010-1111-1111","Leigh Omer",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1020,"Hr Daskalov","Hr Daskalov","Hr Daskalov@test.com","1020","010-1111-1111","Hr Daskalov",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1021,"Mike","Mike","Mike@test.com","1021","010-1111-1111","Mike",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1022,"Joe","Joe","Joe@test.com","1022","010-1111-1111","Joe",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1023,"RX","RX","RX@test.com","1023","010-1111-1111","RX",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1024,"Alex","Alex","Alex@test.com","1024","010-1111-1111","Alex",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1025,"Octavian Negrea","Octavian Negrea","Octavian Negrea@test.com","1025","010-1111-1111","Octavian Negrea",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1026,"JR","JR","JR@test.com","1026","010-1111-1111","JR",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1027,"Vlad Bohdanov","Vlad Bohdanov","Vlad Bohdanov@test.com","1027","010-1111-1111","Vlad Bohdanov",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1028,"Tommaso Cinelli","Tommaso Cinelli","Tommaso Cinelli@test.com","1028","010-1111-1111","Tommaso Cinelli",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1029,"'rj'","'rj'","'rj'@test.com","1029","010-1111-1111","'rj'",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1030,"Patrick McCalman","Patrick McCalman","Patrick McCalman@test.com","1030","010-1111-1111","Patrick McCalman",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1031,"Nik","Nik","Nik@test.com","1031","010-1111-1111","Nik",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1032,"Dan Cooper","Dan Cooper","Dan Cooper@test.com","1032","010-1111-1111","Dan Cooper",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1033,"Anastasija Bailey","Anastasija Bailey","Anastasija Bailey@test.com","1033","010-1111-1111","Anastasija Bailey",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1034,"Matt Massier","Matt Massier","Matt Massier@test.com","1034","010-1111-1111","Matt Massier",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1035,"Serban Sincai","Serban Sincai","Serban Sincai@test.com","1035","010-1111-1111","Serban Sincai",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1036,"Harrison Freund","Harrison Freund","Harrison Freund@test.com","1036","010-1111-1111","Harrison Freund",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1037,"Janeen J","Janeen J","Janeen J@test.com","1037","010-1111-1111","Janeen J",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1038,"Marcin","Marcin","Marcin@test.com","1038","010-1111-1111","Marcin",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1039,"Zorick Umansky","Zorick Umansky","Zorick Umansky@test.com","1039","010-1111-1111","Zorick Umansky",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1040,"paul Nickelson","paul Nickelson","paul Nickelson@test.com","1040","010-1111-1111","paul Nickelson",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1041,"Max","Max","Max@test.com","1041","010-1111-1111","Max",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1042,"Zvon Bokaloff","Zvon Bokaloff","Zvon Bokaloff@test.com","1042","010-1111-1111","Zvon Bokaloff",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1043,"Charles French","Charles French","Charles French@test.com","1043","010-1111-1111","Charles French",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1044,"Andrew George","Andrew George","Andrew George@test.com","1044","010-1111-1111","Andrew George",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1045,"Ode Koo","Ode Koo","Ode Koo@test.com","1045","010-1111-1111","Ode Koo",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1046,"iliana San","iliana San","iliana San@test.com","1046","010-1111-1111","iliana San",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1047,"Julio Soto","Julio Soto","Julio Soto@test.com","1047","010-1111-1111","Julio Soto",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1048,"Jose M Calvo","Jose M Calvo","Jose M Calvo@test.com","1048","010-1111-1111","Jose M Calvo",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1049,"Pin Kwok","Pin Kwok","Pin Kwok@test.com","1049","010-1111-1111","Pin Kwok",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1050,"Shane Wilkinson","Shane Wilkinson","Shane Wilkinson@test.com","1050","010-1111-1111","Shane Wilkinson",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1051,"Marco A Anaya E","Marco A Anaya E","Marco A Anaya E@test.com","1051","010-1111-1111","Marco A Anaya E",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1052,"Jose Acosta","Jose Acosta","Jose Acosta@test.com","1052","010-1111-1111","Jose Acosta",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1053,"Jose Maria Burneo","Jose Maria Burneo","Jose Maria Burneo@test.com","1053","010-1111-1111","Jose Maria Burneo",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1054,"Kiyoshi Kido","Kiyoshi Kido","Kiyoshi Kido@test.com","1054","010-1111-1111","Kiyoshi Kido",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1055,"Marcelo Caseira","Marcelo Caseira","Marcelo Caseira@test.com","1055","010-1111-1111","Marcelo Caseira",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1056,"Ramon M Rodriguez","Ramon M Rodriguez","Ramon M Rodriguez@test.com","1056","010-1111-1111","Ramon M Rodriguez",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1057,"Gertie Agraz","Gertie Agraz","Gertie Agraz@test.com","1057","010-1111-1111","Gertie Agraz",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1058,"Josue Dias","Josue Dias","Josue Dias@test.com","1058","010-1111-1111","Josue Dias",21/07/13,"12345","더미특별시 데이터구","101동 123호"
1059,"exsstas","exsstas","exsstas@test.com","1059","010-1111-1111","exsstas",21/07/13,"12345","더미특별시 데이터구","101동 123호"
